0.918,0.151,235667,0.103,0,0.852,9,0.0756,-22.221,1,57,0.0412,97.5,0.036
0.957,0.532,207907,0.132,0,0,2,0.0832,-19.486,1,54,0.261,176.025,0.83
0.0118,0.327,326507,0.963,0,0,4,0.176,-8.871,0,55,0.174,98.416,0.199
0.302,0.635,272987,0.852,0,0,11,0.149,-4.243,1,50,0.0375,88.028,0.351
0.00215,0.473,132733,0.994,1,0.123,8,0.314,-1.884,1,58,0.104,171.435,0.841
0.317,0.791,264653,0.863,1,1.13E-06,3,0.27,-6.118,0,53,0.151,97.035,0.742
0.0619,0.723,239267,0.84,1,0,1,0.0945,-3.523,0,58,0.0608,94.332,0.827
0.725,0.271,214733,0.31,0,1.99E-06,0,0.119,-7.967,1,52,0.0309,169.614,0.16
0.0173,0.611,143627,0.795,0,0,6,0.116,-3.428,1,57,0.04,95.759,0.383
0.0159,0.824,177440,0.522,0,3.12E-06,10,0.105,-8.567,1,61,0.0384,126.238,0.581
0.201,0.497,196952,0.717,0,0,8,0.0458,-4.224,1,50,0.0303,168.999,0.771
0.381,0.795,268213,0.731,0,0.00163,9,0.0548,-6.056,1,54,0.0529,96.161,0.884
0.994,0.288,317533,0.00341,0,0.914,1,0.0655,-36.278,1,55,0.047,74.662,0.054
0.0326,0.859,255267,0.658,0,0.00181,8,0.0651,-4.481,1,61,0.192,98.989,0.538
0.902,0.569,237173,0.265,0,0.00152,0,0.094,-12.436,1,59,0.0269,74.235,0.424
0.025,0.838,256493,0.453,0,2.42E-05,8,0.116,-11.536,1,60,0.31,78.837,0.815
0.00578,0.55,252867,0.908,0,0.000257,1,0.0904,-6.067,1,51,0.0345,107.031,0.539
8.20E-05,0.306,249627,0.709,1,0.00452,0,0.101,-3.593,1,57,0.0375,154.146,0.0436
0.0297,0.565,201427,0.867,0,0,2,0.147,-5.497,0,53,0.0333,115.006,0.259
0.00521,0.721,241373,0.678,1,0,7,0.153,-3.703,1,50,0.258,160.023,0.712
0.103,0.706,179960,0.516,0,0.00107,10,0.551,-8.378,1,50,0.032,94.428,0.748
0.00127,0.389,196760,0.767,0,0,2,0.435,-4.314,1,53,0.149,184.926,0.544
0.585,0.666,227840,0.259,0,0,0,0.079,-10.721,1,61,0.04,116.082,0.698
0.0235,0.653,259440,0.858,0,0,10,0.11,-4.646,0,67,0.0307,127.981,0.583
0.00294,0.781,271200,0.412,0,9.85E-05,7,0.213,-9.187,1,61,0.188,127.968,0.449
0.137,0.434,239787,0.629,0,0,10,0.0909,-4.764,1,51,0.0266,153.38,0.272
0.561,0.687,257160,0.537,0,0,10,0.107,-7.639,1,50,0.0305,120.023,0.264
0.179,0.89,309893,0.541,1,0,2,0.167,-3.672,1,56,0.418,113.411,0.428
0.00108,0.329,343400,0.658,0,1.56E-06,9,0.0805,-5.57,1,56,0.0373,141.123,0.288
0.0887,0.558,256960,0.924,0,0.00326,2,0.263,-2.312,1,60,0.0367,117.111,0.344
0.217,0.706,255000,0.58,0,1.15E-06,2,0.134,-7.02,1,56,0.0254,105.997,0.355
0.256,0.708,219307,0.538,0,0,11,0.193,-10.28,1,54,0.0686,98.233,0.651
0.959,0.584,145267,0.185,0,0.0072,7,0.105,-13.986,1,60,0.035,127.151,0.376
0.0101,0.571,311867,0.8,0,7.29E-05,7,0.111,-4.131,1,59,0.0292,104.377,0.335
0.159,0.92,227867,0.811,1,0.0026,4,0.0935,-2.892,0,56,0.117,97.117,0.602
0.0278,0.684,235733,0.84,0,0,9,0.329,-5.753,1,49,0.0433,125.801,0.682
3.40E-05,0.473,168560,0.942,0,0.0375,1,0.0627,-2.698,1,51,0.0785,173.527,0.75
0.222,0.851,246453,0.5,0,0.000931,11,0.15,-8.789,0,56,0.043,148.015,0.767
0.000154,0.59,213240,0.976,0,0.293,11,0.155,-4.866,0,60,0.0488,114.996,0.686
0.642,0.643,194600,0.491,0,0.00972,4,0.286,-9.312,1,60,0.0344,126.399,0.753
0.000445,0.593,272920,0.933,1,0.384,5,0.068,-4.894,1,53,0.119,153.993,0.497
0.0364,0.262,318627,0.482,0,0.000189,5,0.11,-7.75,0,60,0.0294,170.968,0.063
0.527,0.773,264600,0.794,0,0.000354,5,0.113,-4.954,0,60,0.0326,101.143,0.907
0.0811,0.757,232507,0.78,0,0,1,0.113,-5.038,1,61,0.319,97.917,0.59
0.0514,0.837,260027,0.568,1,0.0203,8,0.0781,-6.899,1,53,0.0574,96.899,0.429
0.202,0.845,206400,0.517,0,0.00237,1,0.134,-9.35,1,52,0.31,117.929,0.641
0.0145,0.599,263867,0.732,0,0.000467,5,0.143,-6.843,1,72,0.026,97.997,0.295
0.141,0.778,228000,0.761,1,4.61E-05,2,0.0441,-5.529,1,59,0.0525,107.288,0.923
0.455,0.714,312667,0.628,0,0,0,0.175,-5.421,1,60,0.0265,126.012,0.376
0.129,0.941,211427,0.462,0,9.82E-05,11,0.114,-11.029,0,60,0.282,123.674,0.758
0.00052,0.338,238173,0.685,0,0.000512,1,0.109,-5.178,1,54,0.0322,102.192,0.221
0.0908,0.904,239867,0.686,0,4.60E-05,10,0.0669,-5.923,0,53,0.0387,132.107,0.896
0.0515,0.698,372973,0.602,1,0,3,0.32,-3.183,1,50,0.0889,145.941,0.138
0.00112,0.511,237640,0.782,0,0.000858,9,0.11,-7.934,0,49,0.057,100.015,0.538
0.252,0.726,159387,0.678,0,7.63E-06,5,0.149,-4.445,1,51,0.0303,75.031,0.529
0.221,0.58,304427,0.526,0,0,6,0.0959,-6.664,0,51,0.0313,101.89,0.2
0.00215,0.841,262027,0.701,0,0.00268,6,0.627,-6.365,0,49,0.192,111.857,0.802
0.245,0.777,272293,0.751,1,0,1,0.1,-5.692,1,56,0.133,177.894,0.191
0.000443,0.393,222467,0.896,0,0,1,0.0774,-4.902,1,53,0.0671,177.981,0.793
7.21E-05,0.585,178667,0.907,0,0,1,0.0682,-4.787,1,54,0.102,92.634,0.573
0.864,0.629,182667,0.204,0,0,10,0.0863,-12.619,1,53,0.075,89.199,0.489
0.757,0.54,150600,0.389,0,1.22E-05,4,0.0836,-7.212,1,54,0.0345,121.288,0.954
0.205,0.813,292173,0.658,1,0.000138,9,0.161,-8.997,1,50,0.0714,74.432,0.571
0.0305,0.706,272667,0.852,1,0,9,0.689,-4.553,1,50,0.117,90.041,0.585
0.18,0.759,285800,0.866,1,0,11,0.939,-3.084,0,49,0.26,155.945,0.565
0.000162,0.291,208173,0.976,0,8.29E-06,2,0.359,-6.443,1,53,0.09,112.225,0.276
0.834,0.611,168627,0.428,0,0.00517,10,0.113,-10.723,1,61,0.0474,133.281,0.389
0.0131,0.698,327493,0.524,0,9.22E-05,6,0.27,-6.69,1,49,0.0362,73.597,0.566
0.436,0.684,239120,0.776,0,5.62E-06,8,0.418,-3.868,1,59,0.06,103.567,0.925
0.168,0.634,247613,0.842,0,0.000203,11,0.0983,-3.546,1,64,0.0295,99.973,0.358
0.0339,0.904,250693,0.944,1,0.00592,4,0.075,-2.626,1,53,0.138,131.599,0.931
0.264,0.707,254373,0.655,0,0,1,0.126,-5.704,1,48,0.103,83.087,0.415
0.414,0.719,239933,0.863,1,5.19E-06,5,0.147,-4.148,0,56,0.435,87.579,0.765
0.323,0.373,195507,0.424,0,0,5,0.144,-8.988,1,59,0.0358,209.267,0.488
0.843,0.694,127960,0.295,0,1.42E-06,9,0.0856,-8.672,1,60,0.0611,93.577,0.729
0.294,0.839,306200,0.736,1,0,4,0.339,-4.833,0,56,0.286,81.859,0.783
0.00337,0.529,251733,0.836,0,0,6,0.0665,-4.595,0,49,0.0429,163.838,0.394
0.246,0.427,183027,0.275,0,2.62E-05,5,0.299,-13.731,1,58,0.0296,92.999,0.723
0.131,0.804,309480,0.67,0,0,7,0.148,-8.142,0,62,0.0897,97.969,0.644
5.41E-05,0.509,176373,0.951,1,0,1,0.305,-3.856,0,51,0.0827,120.03,0.435
0.399,0.852,325507,0.486,0,9.52E-06,9,0.0745,-9.101,0,53,0.0419,126.095,0.828
0.448,0.645,172042,0.469,0,0,8,0.315,-13.763,0,53,0.178,96.351,0.795
3.78E-05,0.549,206893,0.99,1,0.000837,3,0.343,-4.358,0,53,0.0752,124.075,0.493
0.3,0.817,227573,0.677,0,1.55E-06,7,0.059,-7.278,0,57,0.0721,79.576,0.673
0.00128,0.534,233760,0.888,0,6.15E-06,8,0.0772,-4.667,0,58,0.0972,158.368,0.582
0.139,0.719,303467,0.822,0,4.44E-06,11,0.118,-11.295,1,54,0.0499,112.806,0.924
0.322,0.705,226227,0.696,0,5.17E-06,6,0.0495,-8.353,1,55,0.0619,90.999,0.956
0.0397,0.655,225747,0.702,0,0,11,0.877,-10.364,1,56,0.054,125.117,0.62
0.00776,0.786,334000,0.469,0,0,2,0.0834,-11.336,1,49,0.105,119.929,0.8
0.975,0.602,66093,0.372,0,0.842,5,0.119,-14.129,1,32,0.0349,99.359,0.964
0.989,0.415,197093,0.14,0,0.0842,5,0.128,-14.958,1,33,0.0858,179.789,0.491
0.837,0.418,105800,0.288,0,0,1,0.341,-12.205,1,30,0.0319,47.261,0.562
0.787,0.418,238867,0.367,0,3.45E-05,2,0.108,-12.36,1,33,0.0503,97.058,0.316
0.213,0.576,178520,0.742,0,1.43E-05,4,0.295,-6.871,1,34,0.0315,130.652,0.844
0.0675,0.561,177973,0.807,0,0,9,0.26,-5.5,0,34,0.0438,95.12,0.655
0.654,0.607,182296,0.169,0,8.11E-05,7,0.0947,-20.946,1,34,0.0325,113.288,0.17
0.123,0.648,185693,0.608,0,0,7,0.136,-11.283,1,37,0.14,89.651,0.817
0.679,0.222,229133,0.23,0,0.00807,5,0.193,-11.582,0,30,0.0305,87.452,0.0617
0.00642,0.517,200440,0.419,0,0.879,5,0.218,-14.858,0,26,0.0286,109.683,0.518
0.774,0.581,140147,0.368,0,0.187,9,0.114,-13.929,1,30,0.0324,105.652,0.548
0.795,0.391,216827,0.185,0,0,0,0.216,-14.597,1,36,0.0282,82.439,0.149
0.746,0.52,162040,0.561,0,0,11,0.32,-6.806,1,47,0.0383,114.024,0.647
0.88,0.156,348680,0.175,0,0.527,4,0.11,-15.484,0,30,0.0355,79.785,0.0877
0.178,0.405,615901,0.497,0,0.541,7,0.191,-10.772,1,27,0.0521,101.808,0.573
0.572,0.456,272067,0.384,0,0.0117,10,0.216,-12.947,1,33,0.0258,78.063,0.532
0.777,0.386,180987,0.418,0,0.00019,9,0.123,-8.386,1,32,0.0336,148.681,0.625
0.824,0.514,144800,0.273,0,0,7,0.12,-11.336,1,33,0.0367,92.46,0.301
0.309,0.655,176280,0.412,0,0,4,0.175,-12.132,1,31,0.0296,123.702,0.913
0.228,0.465,139333,0.369,0,0.0501,9,0.171,-15.428,1,37,0.0341,90.175,0.524
0.837,0.737,86613,0.29,0,0,10,0.217,-13.334,0,30,0.0445,100.58,0.913
0.398,0.713,150227,0.79,0,0.478,0,0.225,-8.853,1,36,0.0399,105.762,0.951
0.805,0.264,153893,0.479,0,0.000299,2,0.0791,-9.685,1,36,0.0328,89.562,0.31
0.0647,0.524,193600,0.717,0,1.23E-06,11,0.12,-6.612,0,35,0.0701,149.953,0.416
0.658,0.538,145274,0.297,0,1.06E-06,0,0.0911,-10.215,1,28,0.0309,74.556,0.684
0.544,0.377,186187,0.504,0,0.00141,2,0.605,-6.022,0,36,0.0284,103.301,0.451
0.0159,0.472,130227,0.591,0,0.00192,2,0.381,-12.827,1,32,0.0617,81.351,0.898
0.631,0.624,147920,0.284,0,0,0,0.309,-11.339,1,36,0.0269,93.775,0.576
0.098,0.635,177187,0.522,0,0.159,8,0.0558,-7.815,1,40,0.0413,81.037,0.91
0.106,0.591,326761,0.469,0,0.00104,2,0.157,-14.778,0,33,0.0392,123.029,0.48
0.543,0.529,164573,0.422,0,0,0,0.376,-7.071,0,37,0.0265,102.871,0.803
0.16,0.663,127760,0.689,0,4.71E-05,0,0.334,-11.904,1,32,0.0499,86.588,0.556
0.409,0.38,150547,0.511,0,0,7,0.159,-9.933,1,29,0.0328,136.632,0.623
0.324,0.378,151556,0.697,0,0.0136,9,0.14,-10.472,1,28,0.0805,165,0.445
0.682,0.312,173187,0.452,0,0,7,0.465,-10.705,1,37,0.0314,96.323,0.366
0.289,0.345,305573,0.655,0,0.793,0,0.0641,-7.716,0,37,0.0352,137.743,0.37
0.493,0.637,166067,0.535,0,3.17E-05,9,0.262,-12.668,1,31,0.0342,132.458,0.842
0.0132,0.675,165800,0.456,0,1.31E-05,4,0.35,-14.1,1,34,0.0308,106.979,0.731
0.00395,0.311,272493,0.615,0,0.0176,9,0.13,-7.042,1,30,0.0328,152.365,0.393
0.816,0.252,158920,0.162,0,0.0498,9,0.099,-15.664,0,34,0.0317,182.475,0.138
0.9,0.39,140240,0.128,0,0.00187,10,0.149,-13.389,1,30,0.0333,109.241,0.33
0.21,0.424,219933,0.427,0,7.42E-06,1,0.166,-11.27,1,29,0.0546,136.717,0.166
0.191,0.51,222107,0.696,0,0,8,0.0973,-6.128,1,48,0.0748,96.872,0.384
0.575,0.543,128382,0.567,0,0.306,9,0.201,-10.874,1,28,0.0942,126.286,0.905
0.868,0.47,151973,0.843,0,0.81,9,0.132,-8.962,0,35,0.0357,105.345,0.956
0.498,0.411,248867,0.56,0,0.00949,10,0.0817,-13.167,1,32,0.254,98.333,0.331
0.617,0.429,194733,0.225,0,6.03E-06,2,0.112,-15.342,0,31,0.0396,238.895,0.457
0.152,0.793,168298,0.388,0,0.782,7,0.0877,-12.419,0,33,0.0316,105.968,0.736
0.279,0.484,138400,0.485,0,1.67E-06,9,0.267,-13.054,1,32,0.0329,93.311,0.305
0.762,0.602,117573,0.731,0,0.0249,5,0.181,-10.66,1,31,0.0521,127.025,0.924
0.727,0.707,163693,0.663,0,0.74,2,0.192,-9.26,0,32,0.046,94.949,0.962
0.7,0.327,155720,0.421,0,0,0,0.103,-10.491,1,30,0.0349,132.674,0.62
0.0313,0.397,284166,0.707,0,0,9,0.148,-9.758,1,26,0.0654,131.445,0.254
0.0779,0.52,175507,0.583,0,0.00151,4,0.264,-10.042,0,33,0.0326,130.025,0.86
0.675,0.434,190493,0.317,0,3.54E-06,5,0.284,-6.085,1,25,0.0363,84.391,0.558
0.409,0.6,178467,0.455,0,0,0,0.181,-10.634,1,29,0.0288,98.892,0.72
0.884,0.35,175867,0.0786,0,0.975,4,0.0999,-25.17,0,32,0.0294,80.41,0.1
0.832,0.434,142421,0.207,0,0,10,0.107,-13.859,1,28,0.031,137.215,0.305
0.867,0.546,143707,0.18,0,9.81E-06,5,0.182,-14.524,1,30,0.03,107.779,0.591
0.73,0.339,211907,0.191,0,0.0722,2,0.261,-16.828,0,35,0.0366,77.304,0.205
0.514,0.578,136027,0.902,0,0,7,0.0616,-5.015,1,29,0.04,130.112,0.943
0.66,0.378,145133,0.394,0,6.85E-05,9,0.0606,-7.72,1,27,0.0303,142.664,0.761
0.907,0.642,101907,0.044,0,0.933,2,0.102,-16.143,1,29,0.101,103.077,0.516
0.242,0.849,143667,0.401,0,1.25E-05,3,0.104,-8.114,1,32,0.0436,125.836,0.554
0.132,0.619,143360,0.416,0,2.63E-05,7,0.661,-10.639,1,35,0.0358,78.653,0.535
0.0236,0.309,400560,0.459,0,0.0824,7,0.415,-7.919,0,28,0.033,121.052,0.334
0.0475,0.228,303000,0.241,0,1.36E-05,9,0.344,-20.925,0,31,0.0347,140.087,0.149
0.403,0.301,195280,0.637,0,0.000333,5,0.345,-10.152,1,32,0.0394,100.082,0.321
0.237,0.796,130267,0.562,0,1.12E-06,10,0.0498,-8.126,1,33,0.0327,112.495,0.834
0.878,0.332,146960,0.278,0,0.909,10,0.216,-13.18,1,31,0.0289,96.356,0.393
0.253,0.912,196520,0.607,0,0.464,6,0.152,-7.957,0,32,0.122,111.363,0.385
0.899,0.738,194053,0.248,0,0.506,0,0.121,-15.515,1,27,0.0349,86.893,0.719
0.718,0.332,157333,0.51,0,0.00443,0,0.171,-10.254,1,31,0.0466,121.851,0.342
0.952,0.386,244387,0.0916,0,0.0576,2,0.14,-19.326,1,30,0.0277,77.375,0.185
0.74,0.57,153133,0.614,0,0,9,0.11,-7.892,0,31,0.042,101.805,0.832
0.884,0.0642,129400,0.162,0,0.889,7,0.401,-19.152,0,32,0.0355,70.104,0.0509
0.535,0.84,141627,0.44,0,0.00581,9,0.105,-9.435,1,34,0.0499,120.221,0.531
0.96,0.442,157400,0.203,0,0.888,0,0.0684,-13.478,1,32,0.0265,88.655,0.141
0.789,0.607,110880,0.731,0,0.000424,3,0.271,-11.294,1,29,0.045,105.837,0.871
0.796,0.0626,317133,0.257,0,0.935,4,0.0915,-17.379,0,33,0.0355,58.722,0.0385
0.872,0.556,96907,0.685,0,0.00593,8,0.301,-10.301,1,30,0.0413,145.899,0.916
0.405,0.724,143000,0.606,0,0,0,0.054,-9.015,1,47,0.0497,124.412,0.956
0.597,0.658,126160,0.617,0,0,4,0.169,-12.438,1,27,0.0405,96.472,0.924
0.228,0.557,123160,0.568,0,0.000581,0,0.0973,-7.541,1,35,0.0504,136.736,0.715
0.867,0.335,130573,0.241,0,5.86E-06,10,0.121,-12.591,1,36,0.0384,82.215,0.381
0.893,0.617,412173,0.275,0,0.752,7,0.0803,-12.191,0,29,0.056,73.62,0.156
0.966,0.328,145133,0.281,0,1.31E-05,2,0.192,-14.125,1,36,0.0312,94.501,0.462
0.409,0.412,151702,0.742,0,0.583,6,0.163,-10.476,0,27,0.0487,168.803,0.875
0.964,0.385,304960,0.053,0,9.98E-05,5,0.135,-20.106,1,28,0.0353,67.971,0.128
0.0214,0.475,505267,0.519,0,0.252,9,0.116,-12.645,0,30,0.03,126.528,0.857
0.292,0.528,170960,0.838,0,0,3,0.0954,-5.506,1,27,0.0265,97.264,0.905
0.754,0.369,196747,0.402,0,9.96E-05,9,0.115,-10.841,0,33,0.243,178.787,0.346
0.939,0.28,138160,0.11,0,0.816,2,0.145,-22.821,1,34,0.0528,83.362,0.308
0.314,0.833,162187,0.325,0,0.00192,5,0.0966,-12.453,0,25,0.0705,108.028,0.921
0.841,0.501,180027,0.245,0,0.000217,9,0.0876,-15.235,1,29,0.0311,96.256,0.514
0.622,0.647,198093,0.181,0,0,8,0.16,-19.425,1,29,0.0319,104.326,0.505
0.991,0.624,306893,0.127,0,0.527,4,0.106,-17.382,0,31,0.0347,98.901,0.373
0.164,0.667,175533,0.678,0,9.32E-05,5,0.118,-8.18,1,31,0.0264,110.444,0.92
0.331,0.568,286373,0.292,0,0,2,0.0722,-13.897,1,30,0.0468,136.329,0.337
0.424,0.299,504933,0.409,0,0.406,7,0.61,-11.398,1,29,0.0309,114.088,0.254
5.14E-05,0.431,297067,0.903,0,0.000782,2,0.0811,-6.117,1,43,0.0337,93.642,0.361
0.97,0.62,129507,0.214,0,1.69E-05,1,0.169,-14.646,1,37,0.0304,90.151,0.654
0.326,0.681,277253,0.449,0,1.61E-05,11,0.0905,-11.391,0,41,0.0459,140.118,0.962
0.0217,0.621,170773,0.699,0,5.37E-06,0,0.302,-5.947,1,39,0.0734,170.217,0.78
0.123,0.623,226973,0.399,0,0.000103,2,0.115,-10.883,0,38,0.029,134.68,0.33
0.707,0.659,209676,0.494,0,0,0,0.295,-7.768,1,52,0.0238,103.591,0.354
0.186,0.39,262880,0.691,0,0.0161,8,0.173,-9.278,1,44,0.0619,133.958,0.348
0.176,0.188,367773,0.939,0,6.06E-05,7,0.902,-4.398,1,38,0.0747,163.556,0.521
0.299,0.668,316279,0.677,0,0,8,0.0853,-4.361,1,55,0.0346,140.74,0.81
0.354,0.591,396440,0.497,0,7.09E-06,2,0.136,-11.801,1,51,0.0397,136.568,0.756
0.00246,0.532,143600,0.549,0,0,11,0.053,-8.66,0,38,0.287,163.912,0.088
0.0445,0.91,297560,0.661,0,0,7,0.237,-4.397,1,38,0.0912,103.33,0.577
0.00015,0.556,213560,0.91,0,0.356,6,0.0984,-3.92,0,45,0.0387,126.252,0.578
0.836,0.521,196267,0.263,0,2.62E-05,1,0.138,-12.711,1,57,0.0264,95.448,0.184
0.141,0.723,355800,0.387,0,0.000288,6,0.0229,-6.373,1,37,0.0348,82.047,0.535
0.168,0.43,276333,0.634,0,1.09E-05,2,0.898,-10.458,1,37,0.0462,123.382,0.327
0.467,0.509,244827,0.323,0,1.04E-05,7,0.204,-14.787,0,47,0.0258,96.251,0.337
0.0138,0.425,107333,0.942,0,0.587,11,0.346,-9.018,0,42,0.0622,133.98,0.511
0.034,0.754,380560,0.757,1,0,10,0.513,-5.036,0,39,0.246,77.194,0.489
0.833,0.395,173773,0.34,0,4.37E-05,0,0.159,-6.66,1,39,0.0309,153.644,0.0749
0.46,0.591,197947,0.598,0,0.00705,10,0.253,-10.262,0,40,0.0335,120.469,0.212
0.347,0.749,208467,0.447,1,0.778,2,0.346,-11.71,1,38,0.029,102.361,0.251
0.645,0.574,243893,0.335,0,3.65E-06,10,0.0864,-9.942,0,38,0.034,94.1,0.406
0.0362,0.776,252027,0.806,0,0,6,0.305,-8.248,0,40,0.0847,104.517,0.864
0.0854,0.782,229800,0.379,0,0.0147,11,0.143,-11.219,0,41,0.148,80.436,0.345
0.0322,0.541,269867,0.706,1,0,4,0.117,-7.173,0,37,0.334,87.405,0.695
0.559,0.853,193293,0.344,0,1.91E-05,4,0.107,-9.091,0,41,0.0717,138.203,0.962
0.669,0.525,295013,0.634,0,0.0118,6,0.199,-9.952,0,41,0.0258,105.701,0.546
0.565,0.636,244173,0.559,0,9.08E-06,7,0.0971,-7.454,1,37,0.0274,120.487,0.288
0.2,0.446,260240,0.395,0,0,5,0.11,-13.371,1,49,0.0275,100.415,0.517
