0.315,0.781,310760,0.985,0,0,5,0.337,-5.199,0,21,0.107,105.029,0.622
0.0879,0.588,229800,0.786,0,0.0291,10,0.0606,-12.475,0,26,0.0381,95.69,0.807
0.00978,0.625,167533,0.857,0,0,1,0.0829,-8.993,1,25,0.0595,144.88,0.938
0.311,0.598,211000,0.713,0,5.34E-06,0,0.356,-5.568,1,18,0.0417,126.676,0.907
0.00176,0.249,174053,0.922,0,0,7,0.408,-7.929,1,26,0.118,176.509,0.199
0.0951,0.458,78973,0.668,0,0.000118,9,0.306,-12.215,1,31,0.115,168.227,0.692
0.00302,0.31,162920,0.959,0,0.0321,0,0.33,-2.971,1,26,0.0453,190.271,0.87
0.0987,0.575,332733,0.548,0,0.00187,7,0.0764,-12.793,1,19,0.0358,126.498,0.455
0.558,0.515,247160,0.601,0,0.291,0,0.498,-8.391,1,21,0.0514,79.577,0.35
0.691,0.683,171813,0.311,0,0.000547,9,0.0622,-15.906,1,23,0.0366,90.627,0.644
0.498,0.48,214040,0.394,0,0,5,0.334,-11.409,1,25,0.0877,93.876,0.574
0.816,0.386,258960,0.256,0,0.000111,6,0.085,-17.224,1,27,0.0425,117.309,0.264
0.0141,0.622,182027,0.584,0,0.0639,2,0.272,-11.737,1,27,0.0363,127.222,0.672
0.139,0.736,245853,0.526,0,1.49E-05,5,0.0648,-13.542,1,20,0.027,98.004,0.95
0.0269,0.465,329173,0.604,0,0,6,0.339,-9.524,0,20,0.039,135.388,0.507
0.0654,0.57,157093,0.957,0,0.0802,4,0.123,-2.886,1,19,0.0458,139.872,0.903
0.445,0.357,225507,0.191,0,0,5,0.0865,-15.888,1,22,0.0279,66.999,0.123
0.37,0.684,254227,0.708,0,0.00767,7,0.147,-7.842,1,22,0.0291,95.309,0.29
0.31,0.561,243800,0.414,0,0,0,0.0656,-10.033,1,21,0.0296,136.373,0.308
0.0467,0.652,474947,0.855,0,0.000754,2,0.0404,-8.714,0,18,0.0377,128.639,0.71
0.607,0.399,280507,0.702,0,0.309,5,0.128,-9.322,0,19,0.109,138.287,0.313
0.0244,0.221,326027,0.918,0,0.404,4,0.971,-11.402,1,20,0.0961,163.594,0.247
0.0169,0.606,715573,0.697,0,8.25E-05,1,0.974,-13.925,1,21,0.101,100.836,0.424
0.0689,0.63,288907,0.339,0,0.000278,7,0.0779,-13.452,1,19,0.0491,71.712,0.331
0.827,0.683,216933,0.335,0,0.000216,4,0.281,-14.491,1,32,0.0649,79.814,0.771
0.473,0.689,210400,0.324,0,0.0024,4,0.0783,-16.505,1,25,0.0263,94.196,0.569
0.608,0.598,107654,0.315,0,0.867,2,0.171,-15.669,1,22,0.0537,148.469,0.606
0.000738,0.383,355600,0.799,0,0.0695,4,0.816,-10.663,0,20,0.0785,115.152,0.605
0.176,0.366,291400,0.447,0,0.00318,4,0.206,-15.711,0,22,0.0347,89.565,0.24
0.121,0.674,180160,0.706,0,3.12E-05,2,0.0827,-6.591,1,26,0.0292,119.601,0.638
0.00765,0.566,287744,0.839,0,0.00933,1,0.107,-6.176,1,32,0.0401,115.869,0.352
0.196,0.423,186267,0.84,0,0.388,7,0.355,-8.558,1,31,0.0297,90.657,0.612
0.0931,0.574,353987,0.51,0,0.00433,7,0.0659,-8.394,1,19,0.0237,106.338,0.507
0.417,0.592,300747,0.777,0,0.0895,2,0.233,-7.076,0,23,0.0694,101.258,0.576
0.205,0.636,385893,0.616,0,0.825,9,0.0701,-12.238,0,29,0.0338,91.557,0.961
0.162,0.331,181000,0.667,0,5.53E-05,4,0.113,-12.977,1,24,0.111,156.296,0.397
0.182,0.47,264267,0.532,0,0.00159,10,0.457,-6.2,1,18,0.028,135.224,0.336
0.25,0.631,360453,0.876,0,1.40E-05,9,0.518,-4.451,1,23,0.0285,131.752,0.922
0.98,0.0631,251933,0.0196,0,0.361,2,0.0611,-28.249,1,19,0.0513,207.535,0.0383
0.558,0.78,198840,0.606,0,9.99E-06,5,0.119,-6.882,1,18,0.0806,108.006,0.96
0.874,0.659,266360,0.692,0,0.894,2,0.18,-8.483,1,23,0.0289,96.57,0.111
0.872,0.369,229240,0.22,0,0.0388,4,0.131,-19.038,0,28,0.0374,105.379,0.298
0.22,0.614,279707,0.661,0,0.000227,9,0.0915,-9.663,0,28,0.0313,124.027,0.65
0.964,0.362,215973,0.125,0,0.0024,1,0.0836,-16.166,1,28,0.0385,74.1,0.209
0.307,0.497,246440,0.387,0,0.00305,7,0.111,-13.1,1,28,0.0285,102.821,0.508
0.0813,0.513,249667,0.875,0,0.012,7,0.737,-7.781,1,24,0.0348,130.207,0.745
0.683,0.606,242267,0.455,0,5.09E-05,0,0.0709,-13.258,1,18,0.045,144.692,0.555
0.271,0.41,311240,0.361,0,0.421,9,0.0467,-13.829,1,22,0.0335,118.631,0.214
0.251,0.779,243147,0.607,0,0.000296,7,0.0376,-7.427,1,19,0.0415,134.547,0.642
0.976,0.415,80667,0.0182,0,0.0104,7,0.384,-26.18,1,18,0.0423,86.727,0.389
0.692,0.678,439253,0.653,0,0.0517,7,0.261,-6.735,1,23,0.0356,91.664,0.761
0.00824,0.412,235893,0.937,0,0.432,0,0.97,-8.065,1,21,0.0496,127.92,0.512
1.05E-05,0.436,364547,0.869,0,6.88E-05,6,0.224,-9.275,0,19,0.0563,143.586,0.714
0.699,0.48,240413,0.623,0,0,9,0.361,-9.072,1,20,0.45,167.667,0.91
0.381,0.599,170280,0.62,0,0,0,0.0834,-10.614,1,20,0.028,138.492,0.545
0.557,0.566,195773,0.339,0,0.0167,10,0.165,-12.842,1,28,0.0344,133.545,0.371
0.825,0.46,269947,0.488,0,2.04E-05,5,0.21,-6.092,1,22,0.028,129.086,0.536
0.00247,0.414,335667,0.89,0,0.00544,7,0.972,-10.558,1,19,0.0736,120.753,0.549
0.372,0.59,217867,0.456,0,0.0107,5,0.0802,-12.52,1,21,0.0537,88.449,0.274
0.604,0.704,267827,0.461,0,0.872,7,0.0813,-15.512,1,27,0.0379,140.895,0.856
0.0206,0.611,138720,0.764,0,1.16E-05,7,0.0773,-6.786,1,29,0.236,190.188,0.905
0.585,0.613,396827,0.472,0,0.357,3,0.0696,-10.239,1,25,0.0294,106.087,0.418
0.34,0.616,323587,0.486,0,2.63E-05,7,0.145,-7.029,1,20,0.0265,147.073,0.296
0.37,0.762,329933,0.524,0,0.0875,10,0.727,-12.762,1,23,0.0445,107.489,0.923
0.576,0.743,203760,0.475,0,8.01E-05,0,0.149,-10.506,0,26,0.0343,141.254,0.832
0.247,0.645,301253,0.502,0,0.00027,10,0.151,-9.21,0,19,0.0445,121.64,0.375
0.899,0.754,177600,0.322,0,0,4,0.112,-14.274,1,21,0.0343,140.594,0.848
0.678,0.498,174013,0.348,0,0.0241,0,0.133,-9.857,1,19,0.0305,63.103,0.246
0.452,0.799,223533,0.442,0,0.00622,9,0.069,-10.985,1,26,0.0299,113.837,0.665
0.975,0.302,454531,0.26,0,0.764,0,0.123,-12.475,1,40,0.0274,75.192,0.115
0.00694,0.563,214853,0.545,0,1.00E-05,9,0.309,-11.417,1,19,0.0396,140.605,0.359
0.584,0.432,281000,0.521,0,0,2,0.155,-8.69,1,18,0.029,95.862,0.543
0.000601,0.572,145320,0.912,0,0.000206,11,0.324,-2.308,0,26,0.0488,102.7,0.961
0.292,0.552,207667,0.398,0,0.00762,0,0.113,-13.239,1,33,0.0753,120.519,0.481
0.299,0.757,218800,0.279,0,0,0,0.149,-11.696,1,18,0.0391,114.792,0.885
0.252,0.678,91107,0.803,0,0.00597,2,0.152,-8.797,1,21,0.0397,143.584,0.89
0.377,0.635,229360,0.557,0,0,6,0.117,-8.352,0,28,0.0264,110.853,0.778
0.193,0.414,290173,0.403,0,0.0133,4,0.252,-13.563,0,18,0.033,75.547,0.656
0.339,0.55,181533,0.534,0,1.22E-05,9,0.211,-13.211,0,39,0.0638,145.844,0.594
0.289,0.636,308347,0.488,0,7.37E-06,10,0.0675,-7.939,1,18,0.0406,75.85,0.687
0.403,0.443,320733,0.103,0,0.00068,5,0.0782,-19.841,1,20,0.0298,78.149,0.155
0.0173,0.314,252267,0.917,0,0.116,7,0.989,-10.374,1,21,0.0501,131.502,0.6
0.00187,0.503,104000,0.722,0,0.516,2,0.297,-7.555,1,23,0.0293,112.96,0.857
0.966,0.58,202200,0.147,0,0.00638,4,0.102,-16.544,0,38,0.0704,131.345,0.469
0.229,0.887,160627,0.804,0,0.00317,9,0.0941,-7.413,0,20,0.144,102.143,0.961
0.342,0.649,295747,0.476,0,0.000362,6,0.181,-12.188,1,24,0.0284,99.027,0.542
0.0437,0.515,195347,0.71,0,0.00205,5,0.352,-8.624,1,22,0.0321,120.665,0.943
0.0359,0.652,318293,0.464,0,2.27E-05,9,0.271,-17.449,1,48,0.0708,128.475,0.751
0.916,0.295,275973,0.0802,0,0,10,0.125,-21.323,1,21,0.0414,78.592,0.102
0.00815,0.237,176627,0.915,0,0.0936,3,0.983,-11.824,0,18,0.101,140.364,0.484
0.0109,0.51,221973,0.631,0,0.0101,11,0.273,-9.603,0,24,0.0279,105.203,0.865
0.908,0.411,176613,0.476,0,0.000185,3,0.0711,-10.501,1,23,0.102,61.47,0.244
0.97,0.374,203819,0.0975,0,6.11E-05,0,0.494,-18.267,0,21,0.0379,105.97,0.354
0.000236,0.458,257733,0.541,0,0.00183,2,0.0371,-12.131,1,23,0.0485,133.573,0.577
0.915,0.566,184480,0.16,0,1.54E-06,2,0.1,-15.821,0,23,0.0424,79.217,0.187
0.0575,0.649,335373,0.668,0,0.946,0,0.125,-9.564,1,24,0.0309,133.996,0.161
0.587,0.53,213240,0.272,0,0.00111,2,0.145,-13.547,1,21,0.029,79.321,0.267
0.0401,0.304,325307,0.835,0,0.101,5,0.857,-7.372,1,26,0.0662,114.621,0.412
0.0396,0.461,264133,0.751,0,0.00212,2,0.306,-9.451,1,25,0.0341,130.472,0.727
0.3,0.745,532453,0.559,0,0.788,9,0.141,-19.213,1,24,0.0473,128.817,0.771
0.985,0.548,280267,0.0585,0,0.723,1,0.0809,-20.532,1,26,0.052,113.457,0.44
0.562,0.569,186270,0.407,0,0,10,0.299,-7.1,1,30,0.0367,82.634,0.542
0.00405,0.446,264187,0.782,0,4.69E-05,11,0.121,-4.88,1,33,0.0352,131.401,0.534
0.00103,0.376,191110,0.944,0,0.000655,9,0.165,-10.814,1,25,0.0818,110.254,0.144
0.646,0.526,339240,0.251,0,0.00101,0,0.0975,-13.653,1,25,0.0275,125.562,0.166
0.0479,0.793,527853,0.578,0,0.000171,0,0.132,-11.495,1,25,0.0287,125.771,0.703
0.0273,0.678,117360,0.876,0,2.00E-06,2,0.0741,-6.017,1,29,0.0322,119.166,0.96
0.189,0.603,209960,0.679,0,0.00149,2,0.12,-4.545,0,20,0.0313,144.001,0.785
0.326,0.113,243533,0.246,0,0.592,11,0.0906,-18.254,1,26,0.0345,88.731,0.06
0.19,0.38,33293,0.148,0,0.0561,1,0.11,-23.75,1,28,0.26,179.667,0.499
0.3,0.693,396307,0.474,0,0.378,7,0.134,-12.406,1,25,0.0394,87.614,0.687
0.000218,0.323,160627,0.986,0,0.0471,9,0.398,-4.302,1,27,0.154,101.368,0.107
0.137,0.642,410320,0.521,0,0.375,9,0.151,-11.771,1,34,0.0417,121.938,0.925
0.522,0.313,331200,0.388,0,0.788,0,0.143,-14.226,1,24,0.034,152.053,0.198
0.541,0.623,172600,0.605,0,6.31E-06,7,0.755,-13.795,0,31,0.103,96.203,0.607
0.00281,0.247,152000,0.981,0,0.14,11,0.893,-6.075,1,28,0.107,93.997,0.238
0.653,0.34,551933,0.276,0,0,11,0.315,-17.276,1,22,0.046,134.332,0.288
0.424,0.666,239747,0.697,0,0.000531,2,0.154,-8.37,1,27,0.027,117.538,0.818
0.0589,0.663,703133,0.611,0,0.000206,7,0.0873,-12.614,0,25,0.0445,135.151,0.398
0.112,0.714,234773,0.467,0,2.99E-05,10,0.116,-15.068,0,27,0.0326,107.047,0.805
0.731,0.529,182520,0.473,0,0,0,0.103,-10.611,1,36,0.0593,116.532,0.636
0.92,0.585,40760,0.23,0,4.75E-06,7,0.618,-18.558,1,22,0.0613,118.823,0.603
0.186,0.553,254707,0.902,0,0.0094,5,0.163,-8.231,1,24,0.037,96.785,0.517
0.218,0.429,352413,0.551,0,2.18E-06,7,0.312,-6.638,1,21,0.0372,111.513,0.365
0.687,0.549,195440,0.687,0,5.03E-06,9,0.0646,-7.833,0,24,0.242,94.613,0.733
0.0688,0.693,199853,0.687,0,0.000212,0,0.0644,-11.143,1,36,0.0334,89.618,0.774
0.989,0.23,125720,0.0403,0,1.11E-05,5,0.152,-21.421,0,21,0.0512,83.562,0.0678
0.0095,0.467,162173,0.571,0,0,9,0.212,-12.231,1,25,0.0286,112.35,0.411
0.0484,0.642,273573,0.797,0,0.0086,9,0.0692,-5.889,1,21,0.0238,108.98,0.873
0.802,0.548,110991,0.482,1,0,1,0.731,-19.134,1,20,0.957,89.502,0.508
0.745,0.582,273321,0.484,0,0.00661,7,0.179,-9.974,1,33,0.0316,93.525,0.797
0.878,0.409,802573,0.329,0,1.05E-05,8,0.0884,-11.98,1,23,0.0814,112.341,0.135
0.091,0.839,392000,0.633,0,6.77E-05,9,0.3,-13.42,1,21,0.0701,113.105,0.716
0.000133,0.179,272733,0.981,0,7.65E-05,11,0.974,-4.174,0,27,0.131,100.63,0.183
0.269,0.564,156733,0.729,0,0.00511,9,0.299,-11.585,1,22,0.0319,88.381,0.867
0.485,0.297,258206,0.168,0,0.000412,11,0.0998,-14.368,1,23,0.0309,136.7,0.431
0.0271,0.542,142040,0.891,1,0,9,0.0966,-8.945,1,20,0.435,153.645,0.524
0.567,0.689,209360,0.395,0,0,4,0.257,-14.566,0,29,0.0366,120.553,0.769
0.914,0.456,256880,0.879,0,0.915,0,0.111,-10.231,1,20,0.0922,130.761,0.827
0.745,0.591,227147,0.724,0,0.000327,9,0.803,-6.392,1,24,0.216,122.299,0.941
0.00202,0.355,161173,0.969,0,0.000132,11,0.119,-4.223,0,24,0.188,195.182,0.658
0.9,0.63,352507,0.238,0,1.18E-05,1,0.106,-15.392,1,21,0.0446,126.493,0.375
0.297,0.401,239493,0.101,0,8.85E-06,7,0.11,-14.271,1,27,0.0296,73.36,0.327
0.89,0.773,207000,0.123,0,0.901,10,0.147,-20.544,1,20,0.0433,111.296,0.356
0.972,0.546,31107,0.62,0,8.41E-06,8,0.409,-11.298,1,22,0.104,132.445,0.366
0.0775,0.639,281005,0.655,0,5.10E-05,6,0.0749,-7.202,0,45,0.0297,121.692,0.506
0.0713,0.807,539413,0.837,0,0.0067,2,0.326,-10.645,1,21,0.0724,98.615,0.759
0.693,0.491,322213,0.195,0,0.885,7,0.155,-22.79,0,26,0.0446,91.803,0.318
0.24,0.65,210164,0.692,0,0,7,0.289,-7.4,1,22,0.0343,143.146,0.819
0.0049,0.441,282173,0.884,0,0.00171,9,0.979,-5.286,1,22,0.0437,143,0.567
0.705,0.356,178667,0.536,0,0.503,9,0.137,-7.314,1,26,0.0373,98.263,0.356
0.753,0.746,208373,0.664,0,0.52,11,0.13,-9.008,0,25,0.0286,126.806,0.696
0.0118,0.653,177400,0.863,0,0.124,0,0.253,-7.05,1,27,0.0348,117.227,0.847
0.941,0.316,151200,0.0698,0,6.41E-06,2,0.069,-16.765,1,19,0.0311,83.364,0.238
0.212,0.579,212160,0.693,0,0,2,0.232,-3.182,0,23,0.0323,112.498,0.706
0.05,0.802,260880,0.649,0,0.769,4,0.113,-12.795,0,36,0.0462,118.984,0.822
0.735,0.583,161564,0.435,0,1.13E-06,2,0.102,-12.66,1,38,0.0524,115.392,0.168
0.857,0.652,104768,0.29,1,0,1,0.295,-21.528,1,20,0.926,85.862,0.622
0.281,0.462,305000,0.868,0,0.00269,6,0.14,-7.486,1,26,0.0503,107.419,0.654
0.574,0.384,187400,0.37,0,0,4,0.199,-9.057,1,33,0.0599,171.709,0.69
0.252,0.47,256293,0.326,0,0.00115,0,0.103,-16.861,0,33,0.0696,137.397,0.577
0.00137,0.518,274120,0.537,0,0.00074,6,0.371,-12.439,0,27,0.0282,81.057,0.579
0.195,0.35,433378,0.625,0,0.0148,9,0.973,-10.456,1,25,0.041,117.648,0.51
0.0476,0.515,263173,0.886,0,0.000305,9,0.0749,-8.227,1,50,0.057,127.716,0.644
0.00194,0.436,255160,0.733,0,0.00248,11,0.187,-11.454,0,23,0.0578,142.254,0.634
0.949,0.159,216860,0.031,0,0.933,11,0.112,-31.089,1,20,0.036,91.742,0.0336
0.438,0.543,261200,0.495,0,0.00899,5,0.0636,-13.361,0,24,0.0319,100.137,0.571
0.00537,0.414,171000,0.995,0,0.627,11,0.0384,-3.741,0,25,0.0595,164.564,0.474
0.00334,0.505,244000,0.911,0,0.00207,9,0.0599,-6.467,0,19,0.086,136.304,0.526
0.0263,0.698,285600,0.478,0,0,3,0.313,-13.861,1,24,0.0457,126.569,0.746
0.00529,0.648,230573,0.902,0,0.0363,5,0.0617,-10.441,1,26,0.0568,148.14,0.926
0.116,0.318,125026,0.995,0,0,2,0.396,-5.095,1,28,0.0798,85.914,0.0381
0.235,0.576,106800,0.886,0,0.00414,0,0.0869,-10.208,1,24,0.227,119.735,0.465
0.109,0.419,191467,0.282,0,0,0,0.0719,-17.021,1,20,0.0343,97.859,0.532
0.092,0.586,246760,0.645,0,1.78E-05,0,0.235,-12.306,1,21,0.389,184.327,0.754
0.101,0.529,258427,0.777,0,1.64E-06,2,0.0728,-9.379,1,25,0.0403,139.214,0.587
0.752,0.566,286271,0.251,0,0.818,0,0.0764,-17.183,1,30,0.0298,96.721,0.644
0.0173,0.225,225560,0.761,0,0.0073,5,0.0848,-7.487,1,24,0.0509,147.458,0.503
0.00535,0.575,247707,0.905,0,0.103,0,0.441,-4.197,1,22,0.0314,122.352,0.562
0.00117,0.26,501347,0.848,0,0.0497,4,0.63,-6.335,0,26,0.0417,120.803,0.151
0.858,0.533,224600,0.195,0,2.16E-05,5,0.113,-16.427,1,21,0.0408,129.72,0.203
0.182,0.349,251360,0.485,0,0.47,0,0.105,-9.903,1,31,0.0287,59.784,0.51
0.7,0.613,209212,0.0782,0,0,4,0.116,-16.198,1,23,0.045,119.381,0.686
0.00765,0.679,273253,0.913,0,2.25E-05,11,0.17,-8.097,1,24,0.0334,137.355,0.961
0.0493,0.409,80253,0.561,0,0.183,11,0.455,-10.81,0,22,0.043,107.486,0.871
0.614,0.428,362293,0.572,0,0.706,10,0.0689,-12.004,1,25,0.0464,99.521,0.192
0.725,0.523,203520,0.386,0,0.0235,9,0.255,-9.98,1,20,0.0394,169.745,0.483
0.00194,0.312,174960,0.88,0,5.94E-06,5,0.256,-7.531,1,24,0.0535,163.917,0.58
0.44,0.649,232440,0.536,0,0.791,0,0.303,-8.906,1,24,0.0682,181.189,0.835
0.0203,0.613,327840,0.82,0,0.0134,7,0.298,-10.357,1,20,0.0335,98.319,0.848
2.16E-05,0.21,148440,0.93,0,0.119,2,0.205,-8.252,1,27,0.0595,172.404,0.75
0.803,0.726,119400,0.356,0,0,11,0.663,-19.117,1,19,0.943,90.337,0.406
0.855,0.16,340373,0.129,0,0.129,7,0.631,-17.592,0,21,0.0308,76.08,0.108
0.113,0.426,250640,0.863,0,0.000752,1,0.325,-7.465,1,28,0.0346,78.899,0.553
0.81,0.516,189960,0.241,0,0.0958,2,0.202,-17.041,1,21,0.0273,75.775,0.261
0.603,0.148,1100211,0.581,0,0.583,9,0.342,-10.536,0,28,0.0479,80.513,0.0932
0.239,0.477,214533,0.715,0,0.00844,2,0.0486,-10.972,1,21,0.063,96.43,0.631
0.486,0.428,451080,0.874,0,0.0583,0,0.071,-6.322,0,35,0.0468,168.701,0.858
0.00474,0.369,243907,0.437,0,0.000364,9,0.0858,-15.298,1,20,0.0291,106.887,0.453
0.00283,0.215,686253,0.985,0,0.112,4,0.768,-5.409,0,26,0.15,146.59,0.18
0.0361,0.474,122935,0.649,0,0.00975,2,0.112,-8.249,1,24,0.182,120.215,0.772
0.79,0.633,288360,0.201,0,0.909,9,0.107,-20.903,1,26,0.0402,115.6,0.249
0.213,0.47,220507,0.343,0,0.000974,0,0.415,-10.64,1,34,0.0395,135.363,0.211
0.0535,0.42,196467,0.97,0,0.0103,7,0.353,-7.261,1,27,0.0379,92.692,0.644
0.795,0.554,186227,0.726,0,0,10,0.685,-15.596,1,20,0.884,115.111,0.138
0.366,0.866,214907,0.572,0,0.00036,9,0.13,-11.164,0,51,0.0374,121.751,0.559
0.0117,0.587,232667,0.874,0,0.000176,4,0.0377,-10.253,1,23,0.0365,152.188,0.943
0.753,0.327,237440,0.377,0,0.0175,9,0.107,-12.099,1,19,0.0399,93.437,0.269
0.622,0.514,279813,0.608,0,1.27E-06,5,0.748,-7.189,1,29,0.0535,161.883,0.861
0.000539,0.567,232400,0.866,0,0.000236,0,0.0664,-11.227,1,21,0.0398,130.195,0.962
0.176,0.631,244160,0.984,0,0.681,4,0.382,-6.226,0,24,0.0711,134.659,0.417
0.859,0.78,156973,0.489,0,0,8,0.0942,-9.659,0,26,0.0872,121.268,0.922
0.38,0.548,127560,0.518,0,0,2,0.37,-10.872,1,22,0.0253,73.453,0.863
0.525,0.673,175240,0.3,0,1.08E-06,2,0.0433,-14.039,1,20,0.0405,84.236,0.534
0.258,0.39,396573,0.584,0,0.00054,7,0.273,-6.478,1,24,0.0485,132.385,0.307
0.000229,0.274,307000,0.851,0,0.278,2,0.112,-11.638,1,24,0.0965,125.257,0.397
0.84,0.672,312347,0.291,0,0,6,0.07,-15.154,1,25,0.0269,106.164,0.149
0.551,0.531,118373,0.405,0,3.00E-06,10,0.241,-16.441,1,20,0.0452,125.049,0.748
